uti,platform,original_id,description,primary
realt-s-18983-alcoy-ave-detroit-mi/18983-alcoy,ethereum,0xad91999f534f4075b00ba4231c018e57bdebb342,"18983-alcoy@RealT - 18983 Alcoy Ave, Detroit, MI 48205",
realt-s-19020-rosemont-ave-detroit-mi/19020-rosemont,ethereum,0x280e9ed3b20c580a2f4219657bb9332d80bc01f1,"19020-rosemont@RealT - 19020 Rosemont Ave, Detroit, MI 48219",TRUE
realt-s-19020-rosemont-ave-detroit-mi/19020-rosemont,xdai,0x280e9ed3b20c580a2f4219657bb9332d80bc01f1,"19020-rosemont@RealT - 19020 Rosemont Ave, Detroit, MI 48219",
realt-s-19136-tracey-st-detroit-mi/19136-tracey,ethereum,0x33722ea778df197f1b7b1cf0b124d7a962181d65,"19136-tracey@RealT - 19136 Tracey St, Detroit MI 48235",TRUE
realt-s-19136-tracey-st-detroit-mi/19136-tracey,xdai,0x33722ea778df197f1b7b1cf0b124d7a962181d65,"19136-tracey@RealT - 19136 Tracey St, Detroit MI 48235",
realt-s-19163-mitchell-st-detroit-mi/19163-mitchell,ethereum,0x4cc53ee5ef306a95d407321d4b4acc30814c04ee,"19163-mitchell@RealT - 19163 Mitchell St, Detroit, MI 48234",TRUE
realt-s-19163-mitchell-st-detroit-mi/19163-mitchell,xdai,0x4cc53ee5ef306a95d407321d4b4acc30814c04ee,"19163-mitchell@RealT - 19163 Mitchell St, Detroit, MI 48234",
realt-s-19200-strasburg-st-detroit-mi/19200-strasburg,xdai,0x211618fa0934910666f2c2731101f5a3ac013fd8,"19200-strasburg@RealT - 19200 Strasburg St, Detroit, MI 48205",TRUE
realt-s-19200-strasburg-st-detroit-mi/19200-strasburg,ethereum,0x211618fa0934910666f2c2731101f5a3ac013fd8,"19200-strasburg@RealT - 19200 Strasburg St, Detroit, MI 48205",
realt-s-19201-westphalia-st-detroit-mi/19201-westphalia,ethereum,0x830b0e9a5ecf36d0a886d21e1c20043cd2d16515,"19201-westphalia@RealT - 19201 Westphalia St, Detroit, MI 48205",TRUE
realt-s-19201-westphalia-st-detroit-mi/19201-westphalia,xdai,0x830b0e9a5ecf36d0a886d21e1c20043cd2d16515,"19201-westphalia@RealT - 19201 Westphalia St, Detroit, MI 48205",
realt-s-19218-houghton-st-detroit-mi/19218-houghton,ethereum,0xc731eca970979cd2da2a1094a808f49894070d35,"19218-houghton@RealT - 19218 Houghton St, Detroit, MI 48219",TRUE
realt-s-19218-houghton-st-detroit-mi/19218-houghton,xdai,0xc731eca970979cd2da2a1094a808f49894070d35,"19218-houghton@RealT - 19218 Houghton St, Detroit, MI 48219",
realt-s-19311-keystone-st-detroit-mi/19311-keystone,ethereum,0x8a9f904b4ead6a97f3ab304d0d2196f5c602c807,"19311-keystone@RealT - 19311 Keystone St, Detroit, MI 48234",TRUE
realt-s-19311-keystone-st-detroit-mi/19311-keystone,xdai,0x8a9f904b4ead6a97f3ab304d0d2196f5c602c807,"19311-keystone@RealT - 19311 Keystone St, Detroit, MI 48234",
realt-s-19317-gable-st-detroit-mi/19317-gable,ethereum,0x34ed9e71449529e034d0326cfbb3b5ccdca00cbc,"19317-gable@RealT - 19317 Gable St, Detroit, MI 48234",TRUE
realt-s-19317-gable-st-detroit-mi/19317-gable,xdai,0x34ed9e71449529e034d0326cfbb3b5ccdca00cbc,"19317-gable@RealT - 19317 Gable St, Detroit, MI 48234",
realt-s-19333-moenart-st-detroit-mi/19333-moenart,xdai,0x24293ab20159cfc0f3d7c8727cd827fba63d4f64,"19333-moenart@RealT - 19333 Moenart St, Detroit MI 48234",TRUE
realt-s-19333-moenart-st-detroit-mi/19333-moenart,ethereum,0x24293ab20159cfc0f3d7c8727cd827fba63d4f64,"19333-moenart@RealT - 19333 Moenart St, Detroit MI 48234",
realt-s-19596-goulburn-st-detroit-mi/19596-goulburn,xdai,0x3150f0ebc0efee280b5348b9c8c271ad44eb8b13,"19596-goulburn@RealT - 19596 Goulburn Ave, Detroit, MI 48205",TRUE
realt-s-19596-goulburn-st-detroit-mi/19596-goulburn,ethereum,0x3150f0ebc0efee280b5348b9c8c271ad44eb8b13,"19596-goulburn@RealT - 19596 Goulburn Ave, Detroit, MI 48205",
realt-s-19996-joann-ave-detroit-mi/19996-joann,xdai,0x311fc485f1fea0c8cc9b5c783e79f4313ddfa720,"19996-joann@RealT - 19996 Joann Ave, Detroit, MI 48205",TRUE
realt-s-19996-joann-ave-detroit-mi/19996-joann,ethereum,0x311fc485f1fea0c8cc9b5c783e79f4313ddfa720,"19996-joann@RealT - 19996 Joann Ave, Detroit, MI 48205",
1art/1art,binance-smart-chain,0xd3c325848d7c6e29b574cb0789998b2ff901f17e,1art@OneArt,TRUE
1art/1art,fantom,0xd3c325848d7c6e29b574cb0789998b2ff901f17e,1art@OneArt,
1bch/1bch,smartbch,0x77d4b6e44a53bbda9a1d156b32bb53a2d099e53d,1bch@1BCH,TRUE
1beam/1beam,moonbeam,0x19d2f0cf1fc41de2b8fd4a98065ab9284e05cf29,1beam@1Beam,TRUE
1box/1box,binance-smart-chain,0x82160113b730fc0b36c18795cc976fda93ccc1e1,1box@1BOX,TRUE
1doge/1doge,binance-smart-chain,0x40619dc9f00ea34e51d96b6ec5d8a6ad75457434,1doge@1Doge,TRUE
oneusd/1-dollar,binance-smart-chain,0xbf30a1dab8a2fa14b852a87914c377048cef18eb,1-dollar@1 Dollar,TRUE
1eco/1eco,ethereum,0x1af2eaeaf2b1d9dda800861268e6bbb3995a6c3b,1eco@1eco,TRUE
water/1hive-water,xdai,0x4291f029b9e7acb02d49428458cf6fceac545f81,1hive-water@1Hive Water,TRUE
1inch/1inch,ethereum,0x111111111117dc0aa78b770fa6a738034120c302,1inch@1inch,TRUE
1inch/1inch,binance-smart-chain,0x111111111117dc0aa78b770fa6a738034120c302,1inch@1inch,
1inch/1inch,polygon-pos,0x9c2c5fd7b07e95ee044ddeba0e97a665f142394f,1inch@1inch,
1inch/1inch,harmony-shard-0,0x58f1b044d8308812881a1433d9bbeff99975e70c,1inch@1inch,
1inch/1inch,avalanche,0xd501281565bf7789224523144fe5d98e8b28f267,1inch@1inch,
1inch/1inch,energi,0xdda6205dc3f47e5280eb726613b27374eee9d130,1inch@1inch,
1inch/1inch-wormhole,solana,AjkPkq3nsyDe1yKcbyZT7N4aK4Evv9om9tzhQD3wsRC,1inch-wormhole@1INCH (Wormhole),TRUE
1mil/1million-nfts,ethereum,0xa4ef4b0b23c1fc81d3f9ecf93510e64f58a4a016,1million-nfts@1MillionNFTs,TRUE
1mt/1million-token,ethereum,0xf0bc1ae4ef7ffb126a8347d06ac6f8add770e1ce,1million-token@1Million,TRUE
1mt/1million-token,binance-smart-chain,0x8d67448d4f6231abc070a42a8905084b79e09136,1million-token@1Million,
1nft/1nft,binance-smart-chain,0x24e211001794e1d8fa9da70babf6f6c0c9d3879a,1nft@1NFT,TRUE
1peco/1peco,ethereum,0x7169ba45cf03e0377b464462aacbccdf1f721125,1peco@1peco,TRUE
safu/1safu,solana,GWgwUUrgai3BFeEJZp7bdsBSYiuDqNmHf9uRusWsf3Yi,1safu@1SAFU,TRUE
1sol/1sol,ethereum,0x009178997aff09a67d4caccfeb897fb79d036214,1sol@1Sol,TRUE
1sol/1sol-io-wormhole,solana,4ThReWAbAVZjNVgs5Ui9Pk3cZ5TYaD9u6Y89fp6EFzoF,1sol-io-wormhole@1sol.io (Wormhole),TRUE
1trc/1tronic,binance-smart-chain,0x97300a4f628701672096460b5469c41a8d3ecb1a,1tronic@1TRONIC,TRUE
1-up/1-up,ethereum,0xc86817249634ac209bc73fca1712bbd75e37407d,1-up@1-UP,TRUE
1wo/1world,ethereum,0xfdbc1adc26f0f8f8606a5d63b7d3a3cd21c22b23,1world@1World,TRUE
bvol/1x-long-btc-implied-volatility-token,ethereum,0x81824663353a9d29b01b2de9dd9a2bb271d298cd,1x-long-btc-implied-volatility-token@Bitcoin Volatility Token,TRUE
algohedge/1x-short-algorand-token,ethereum,0xfdc3d57eb7839ca68a2fad7a93799c8e8afa61b7,1x-short-algorand-token@1X Short Algorand Token,TRUE
bchhedge/1x-short-bitcoin-cash-token,ethereum,0x02e88a689fdfb920e7aa6174fb7ab72add3c5694,1x-short-bitcoin-cash-token@1X Short Bitcoin Cash Token,TRUE
hedge/1x-short-bitcoin-token,ethereum,0x1fa3bc860bf823d792f04f662f3aa3a500a68814,1x-short-bitcoin-token@1X Short Bitcoin Token,TRUE
bnbhedge/1x-short-bnb-token,ethereum,0x2840ad41cf25ad58303ba24c416e79dce4161b4f,1x-short-bnb-token@1X Short BNB,TRUE
ibvol/1x-short-btc-implied-volatility,ethereum,0x627e2ee3dbda546e168eaaff25a2c5212e4a95a0,1x-short-btc-implied-volatility@Inverse Bitcoin Volatility,TRUE
eoshedge/1x-short-eos-token,ethereum,0xb38f206615325306dddeb0794a6482486b6b78b8,1x-short-eos-token@1X Short EOS Token,TRUE
ethhedge/1x-short-ethereum-token,ethereum,0x10e1e953ddba597011f8bfa806ab0cc3415a622b,1x-short-ethereum-token@1X Short Ethereum Token,TRUE
exchhedge/1x-short-exchange-token-index-token,ethereum,0xf8cc67e304f8e1a351ed83b4dbbe6b4076d51376,1x-short-exchange-token-index-token@1X Short Exchange Token Index Token,TRUE
ltchedge/1x-short-litecoin-token,ethereum,0xd0c64d6c0e9aa53fffd8b80313e035f7b83083f3,1x-short-litecoin-token@1X Short Litecoin Token,TRUE
okbhedge/1x-short-okb-token,ethereum,0x889bc62e94bb6902d022bb82b38f7fcd637df28c,1x-short-okb-token@1X Short OKB,TRUE
hedgeshit/1x-short-shitcoin-index-token,ethereum,0x1d9cd2180fd4e9771fca28681034d02390b14e4c,1x-short-shitcoin-index-token@1X Short Shitcoin Index Token,TRUE
trxhedge/1x-short-trx-token,ethereum,0xe58c8df0088cf27b26c7d546a9835deacc29496c,1x-short-trx-token@1X Short TRX,TRUE
xrphedge/1x-short-xrp-token,ethereum,0x55b54d8fb1640d1321d5164590e7b020ba43def2,1x-short-xrp-token@1X Short XRP,TRUE
realt-s-20200-lesure-st-detroit-mi/20200-lesure,ethereum,0xeedc2f5f4d1226759b1acf9efa23a99661de6663,"20200-lesure@RealT - 20200 Lesure St, Detroit, MI 48235",TRUE
realt-s-20200-lesure-st-detroit-mi/20200-lesure,xdai,0xeedc2f5f4d1226759b1acf9efa23a99661de6663,"20200-lesure@RealT - 20200 Lesure St, Detroit, MI 48235",
2022m/2022moon,binance-smart-chain,0x047a02a57501a813975b2d347278fdd3df671e86,2022moon@2022MOON,TRUE
realt-s-25097-andover-dr-dearborn-heights-mi/25097-andover,ethereum,0xf18cffb528eca0ea31d1d6b28bc80d2eca34d14d,"25097-andover@RealT - 25097 Andover Dr, Dearborn Heights, MI 48125",TRUE
realt-s-25097-andover-dr-dearborn-heights-mi/25097-andover,xdai,0xf18cffb528eca0ea31d1d6b28bc80d2eca34d14d,"25097-andover@RealT - 25097 Andover Dr, Dearborn Heights, MI 48125",
realt-s-272-n.e.-42nd-court-deerfield-beach-fl/272-n-e-42nd-court,ethereum,0xce111a198eb04f388aceb78c40ced6daf1b0514a,"272-n-e-42nd-court@RealT - 272 N.E. 42nd Court, Deerfield Beach, FL 33064",TRUE
realt-s-272-n.e.-42nd-court-deerfield-beach-fl/272-n-e-42nd-court,xdai,0xce111a198eb04f388aceb78c40ced6daf1b0514a,"272-n-e-42nd-court@RealT - 272 N.E. 42nd Court, Deerfield Beach, FL 33064",
vck/28vck,ethereum,0xfa5b75a9e13df9775cf5b996a049d9cc07c15731,28vck@28VCK,TRUE
arms/2acoin,2acoin,arms,2acoin@2ACoin,TRUE
2crz/2crazynft,ethereum,0x2c9c19ce3b15ae77c6d80aec3c1194cfd6f7f3fa,2crazynft@2crazyNFT,TRUE
2crz/2crazynft,binance-smart-chain,0x3a6e8b36645d6c252714daddd28ec0673535a109,2crazynft@2crazyNFT,
two/2gather,binance-smart-chain,0x4a9e1259b79708700fd4554ff8be20dfde5f159b,2gather@2gather,TRUE
2gt/2gether-2,ethereum,0xc96c1609a1a45ccc667b2b7fa6508e29617f7b69,2gether-2@2gether,TRUE
2key/2key,ethereum,0xe48972fcd82a274411c01834e2f031d4377fa2c0,2key@2key.network,TRUE
2lc/2local-2,binance-smart-chain,0x11f6ecc9e2658627e0876212f1078b9f84d3196e,2local-2@2local,TRUE
2omb/2omb-finance,fantom,0x7a6e4e3cc2ac9924605dca4ba31d1831c84b44ae,2omb-finance@2omb,TRUE
2shares/2share,fantom,0xc54a1684fd1bef1f077a336e6be4bd9a3096a6ca,2share@2SHARE,TRUE
2x2/2x2,2x2,2x2,2x2@2X2,TRUE
fit/300fit,ethereum,0x3c72fca8523686fd9e5740b0826fa4bb376e0241,300fit@300FIT,TRUE
3omb/30mb-token,fantom,0x14def7584a6c52f470ca4f4b9671056b22f4ffde,30mb-token@3OMB,TRUE
realt-s-3432-harding-street-detroit-mi/3432-harding,ethereum,0x400b5716b0c23b6f1f0f2a5fdb038949962b803e,"3432-harding@RealT - 3432 Harding Street, Detroit, MI, 48214",TRUE
realt-s-3432-harding-street-detroit-mi/3432-harding,xdai,0x400b5716b0c23b6f1f0f2a5fdb038949962b803e,"3432-harding@RealT - 3432 Harding Street, Detroit, MI, 48214",
3share/3shares,fantom,0x6437adac543583c4b31bf0323a0870430f5cc2e7,3shares@3Share,TRUE
algobull/3x-long-algorand-token,ethereum,0x584936357d68f5143f12e2e64f0089db93814dad,3x-long-algorand-token@3X Long Algorand Token,TRUE
altbull/3x-long-altcoin-index-token,ethereum,0xd829664cdbf3195b2ce76047a65de29e7ed0a9a8,3x-long-altcoin-index-token@3X Long Altcoin Index Token,TRUE
trybbull/3x-long-bilira-token,ethereum,0xc7038ccf60e48c5b7119e55566a6ad9f2d66c7c2,3x-long-bilira-token@3X Long BiLira Token,TRUE
bchbull/3x-long-bitcoin-cash-token,ethereum,0x4c133e081dfb5858e39cca74e69bf603d409e57a,3x-long-bitcoin-cash-token@3X Long Bitcoin Cash Token,TRUE
bsvbull/3x-long-bitcoin-sv-token,ethereum,0x6e13a9e4ae3d0678e511fb6d2ad531fcf0e247bf,3x-long-bitcoin-sv-token@3X Long Bitcoin SV Token,TRUE
bull/3x-long-bitcoin-token,ethereum,0x68eb95dc9934e19b86687a10df8e364423240e94,3x-long-bitcoin-token@3X Long Bitcoin Token,TRUE
bnbbull/3x-long-bnb-token,ethereum,0x9d1a62c2ad99019768b9126fda004a9952853f6e,3x-long-bnb-token@3X Long BNB Token,TRUE
adabull/3x-long-cardano-token,ethereum,0x43de1145cd22f0a9cc99e51c205e6e81161df6b9,3x-long-cardano-token@3X Long Cardano Token,TRUE
linkbull/3x-long-chainlink-token,ethereum,0x83ad87c988ac0c6277c0c6234cc8108b20bb5d9b,3x-long-chainlink-token@3X Long Chainlink Token,TRUE
atombull/3x-long-cosmos-token,ethereum,0x75f0038b8fbfccafe2ab9a51431658871ba5182c,3x-long-cosmos-token@3X Long Cosmos Token,TRUE
dogebull/3x-long-dogecoin-token,ethereum,0x7aa6b33fb7f395ddbca7b7a33264a3c799fa626f,3x-long-dogecoin-token@3X Long Dogecoin Token,TRUE
drgnbull/3x-long-dragon-index-token,ethereum,0x3335f16af9008bfd32f1ee6c2be5d4f84fa0b9da,3x-long-dragon-index-token@3X Long Dragon Index Token,TRUE
eosbull/3x-long-eos-token,ethereum,0xead7f3ae4e0bb0d8785852cc37cc9d0b5e75c06a,3x-long-eos-token@3X Long EOS Token,TRUE
etcbull/3x-long-ethereum-classic-token,ethereum,0x974c98bc2e82fa18de92b7e697a1d9bd25682e80,3x-long-ethereum-classic-token@3X Long Ethereum Classic Token,TRUE
ethbull/3x-long-ethereum-token,ethereum,0x871baed4088b863fd6407159f3672d70cd34837d,3x-long-ethereum-token@3X Long Ethereum Token,TRUE
exchbull/3x-long-exchange-token-index-token,ethereum,0x592ef68c18f05a22c5890263dea5d952dd140d2a,3x-long-exchange-token-index-token@3X Long Exchange Token Index Token,TRUE
htbull/3x-long-huobi-token-token,ethereum,0x0d5e2681d2aadc91f7da4146740180a2190f0c79,3x-long-huobi-token-token@3X Long Huobi Token Token,TRUE
leobull/3x-long-leo-token,ethereum,0xc2685307ef2b8842fbf3def432408c46bd0420fd,3x-long-leo-token@3X Long LEO Token,TRUE
ltcbull/3x-long-litecoin-token,ethereum,0xdb61354e9cf2217a29770e9811832b360a8daad3,3x-long-litecoin-token@3X Long Litecoin Token,TRUE
maticbull/3x-long-matic-token,ethereum,0x7e03521b9da891ca3f79a8728e2eaeb24886c5f9,3x-long-matic-token@3X Long Matic Token,TRUE
midbull/3x-long-midcap-index-token,ethereum,0x59db60bd41bbc8ca4c1efee6ea2a97eae1e30cf5,3x-long-midcap-index-token@3X Long Midcap Index Token,TRUE
okbbull/3x-long-okb-token,ethereum,0x8af785687ee8d75114b028997c9ca36b5cc67bc4,3x-long-okb-token@3X Long OKB Token,TRUE
paxgbull/3x-long-pax-gold-token,ethereum,0x81f09ed4b98b1c8e99b1fa838b72acb842afe94c,3x-long-pax-gold-token@3X Long PAX Gold Token,TRUE
bullshit/3x-long-shitcoin-index-token,ethereum,0xd06b25f67a17f12b41f615b34d87ecd716ff55a0,3x-long-shitcoin-index-token@3X Long Shitcoin Index Token,TRUE
xlmbull/3x-long-stellar-token,ethereum,0x3a43a04d80f9881d88080bf9fa8bb720afb6c966,3x-long-stellar-token@3X Long Stellar,TRUE
xautbull/3x-long-tether-gold-token,ethereum,0xc9287623832668432099cef2ffdef3ced14f4315,3x-long-tether-gold-token@3X Long Tether Gold Token,TRUE
usdtbull/3x-long-tether-token,ethereum,0x8cce19943a01e78b7c277794fb081816f6151bab,3x-long-tether-token@3X Long Tether Token,TRUE
xtzbull/3x-long-tezos-token,ethereum,0x8af17a6396c8f315f6b6dbc6aa686c85f9b3e554,3x-long-tezos-token@3X Long Tezos Token,TRUE
tomobull/3x-long-tomochain-token,ethereum,0xa38920c00d1a5303db538a3ea08da7a779e1f751,3x-long-tomochain-token@3X Long TomoChain Token,TRUE
trxbull/3x-long-trx-token,ethereum,0xc175e77b04f2341517334ea3ed0b198a01a97383,3x-long-trx-token@3X Long TRX Token,TRUE
xrpbull/3x-long-xrp-token,ethereum,0x27c1ba4f85b8dc1c150157816623a6ce80b7f187,3x-long-xrp-token@3X Long XRP Token,TRUE
zecbull/3x-long-zcash-token,ethereum,0xd437d88153daef4784cacd2084b1d8cc2d3312b8,3x-long-zcash-token@3X Long Zcash,TRUE
altbear/3x-short-altcoin-index-token,ethereum,0x90b417ab462440cf59767bcf72d0d91ca42f21ed,3x-short-altcoin-index-token@3X Short Altcoin Index Token,TRUE
trybbear/3x-short-bilira-token,ethereum,0xa5ddfca8b837ccd0cf80fe6c24e2a9018fb50dba,3x-short-bilira-token@3X Short BiLira Token,TRUE
bchbear/3x-short-bitcoin-cash-token,ethereum,0xa9fc65da36064ce545e87690e06f5de10c52c690,3x-short-bitcoin-cash-token@3X Short Bitcoin Cash Token,TRUE
bsvbear/3x-short-bitcoin-sv-token,ethereum,0xce49c3c92b33a1653f34811a9d7e34502bf12b89,3x-short-bitcoin-sv-token@3X Short Bitcoin SV Token,TRUE
bear/3x-short-bitcoin-token,ethereum,0x016ee7373248a80bde1fd6baa001311d233b3cfa,3x-short-bitcoin-token@3X Short Bitcoin Token,TRUE
bnbbear/3x-short-bnb-token,ethereum,0x6febdfc0a9d9502c45343fce0df08828def44795,3x-short-bnb-token@3X Short BNB Token,TRUE
adabear/3x-short-cardano-token,ethereum,0xb3299d4bab93bf04d5b11bc49cd6dfad1f77d23f,3x-short-cardano-token@3X Short Cardano Token,TRUE
linkbear/3x-short-chainlink-token,ethereum,0xa209ba34c01a2713a4453a656630cc9de8a362bc,3x-short-chainlink-token@3X Short Chainlink Token,TRUE
drgnbear/3x-short-dragon-index-token,ethereum,0x223fb5c14c00cfb70cf56bb63c2eef2d74fe1a78,3x-short-dragon-index-token@3X Short Dragon Index Token,TRUE
eosbear/3x-short-eos-token,ethereum,0x3d3dd61b0f9a558759a21da42166042b114e12d5,3x-short-eos-token@3X Short EOS Token,TRUE
etcbear/3x-short-ethereum-classic-token,ethereum,0xa340f0937a8c00db11c83cc16cec12310160f0b6,3x-short-ethereum-classic-token@3X Short Ethereum Classic Token,TRUE
ethbear/3x-short-ethereum-token,ethereum,0x2f5e2c9002c058c063d21a06b6cabb50950130c8,3x-short-ethereum-token@3X Short Ethereum Token,TRUE
exchbear/3x-short-exchange-token-index-token,ethereum,0x6baa91cd8aa07431760ef2eedfedcef662a6b8b3,3x-short-exchange-token-index-token@3X Short Exchange Token Index Token,TRUE
htbear/3x-short-huobi-token-token,ethereum,0x86eb791495be777db763142a2c547d1112554fb8,3x-short-huobi-token-token@3X Short Huobi Token Token,TRUE
leobear/3x-short-leo-token,ethereum,0x3c955e35b6da1ff623d38d750c85b3aed89a10c1,3x-short-leo-token@3X Short LEO Token,TRUE
ltcbear/3x-short-litecoin-token,ethereum,0xb422e605fbd765b80d2c4b5d8196c2f94144438b,3x-short-litecoin-token@3X Short Litecoin Token,TRUE
midbear/3x-short-midcap-index-token,ethereum,0xc82abb524257c8ee4790bfdefb452b2d6a395e21,3x-short-midcap-index-token@3X Short Midcap Index Token,TRUE
okbbear/3x-short-okb-token,ethereum,0x053e5ba7cb9669dcc2feb2d0e1d3d4a0ad6aae39,3x-short-okb-token@3X Short OKB Token,TRUE
paxgbear/3x-short-pax-gold-token,ethereum,0x3c4a46f0c075a7f191a7459bb51eb1f81ac36f8a,3x-short-pax-gold-token@3X Short PAX Gold Token,TRUE
bearshit/3x-short-shitcoin-index-token,ethereum,0x48dee19c81b89a9ab473361bae7a19210f2deaa4,3x-short-shitcoin-index-token@3X Short Shitcoin Index Token,TRUE
xlmbear/3x-short-stellar-token,ethereum,0x960efd63ae895f165d874e6cc62501fd0e7dc50a,3x-short-stellar-token@3X Short Stellar,TRUE
xautbear/3x-short-tether-gold-token,ethereum,0x31cbf205e26ba63296fdbd254a6b1be3ed28ce47,3x-short-tether-gold-token@3X Short Tether Gold Token,TRUE
usdtbear/3x-short-tether-token,ethereum,0x0cd6c8161f1638485a1a2f5bf1a0127e45913c2f,3x-short-tether-token@3X Short Tether Token,TRUE
xtzbear/3x-short-tezos-token,ethereum,0xbc41d05287498dec58129560de6bd1b8d4e3ac1d,3x-short-tezos-token@3X Short Tezos Token,TRUE
trxbear/3x-short-trx-token,ethereum,0x86807da5b92d31f67e128771cacb85f3579646ea,3x-short-trx-token@3X Short TRX Token,TRUE
xrpbear/3x-short-xrp-token,ethereum,0x94fc5934cf5970e944a67de806eeb5a4b493c6e6,3x-short-xrp-token@3X Short XRP Token,TRUE
realt-s-402-s.kostner-ave-chicago-il/402-s-kostner,xdai,0xe255caf8893382465368b8e1cd4ef8436acf0ade,"402-s-kostner@RealT - 402 S Kostner Ave, Chicago, IL 60624",TRUE
realt-s-402-s.kostner-ave-chicago-il/402-s-kostner,ethereum,0xe255caf8893382465368b8e1cd4ef8436acf0ade,"402-s-kostner@RealT - 402 S Kostner Ave, Chicago, IL 60624",
404/404,404,404,404@404,TRUE
realt-s-4061-grand-st-detroit-mi/4061-grand,ethereum,0xd9e89bfebae447b42c1fa85c590716ec8820f737,"4061-grand@RealT - 4061 Grand St, Detroit, MI 48238",TRUE
realt-s-4061-grand-st-detroit-mi/4061-grand,xdai,0xd9e89bfebae447b42c1fa85c590716ec8820f737,"4061-grand@RealT - 4061 Grand St, Detroit, MI 48238",
42/42-coin,42-coin,42,42-coin@42-coin,TRUE
realt-s-4340-east-71-cleveland-oh/4340-east-71,ethereum,0xa68b7779504b0ae372ddcc109f8786db9b91e93e,"4340-east-71@RealT - 4340 East 71, Cleveland, OH 44105",TRUE
realt-s-4340-east-71-cleveland-oh/4340-east-71,xdai,0xa68b7779504b0ae372ddcc109f8786db9b91e93e,"4340-east-71@RealT - 4340 East 71, Cleveland, OH 44105",
realt-s-4380-beaconsfield-st-detroit-mi/4380-beaconsfield,ethereum,0x96700ffae33c651bc329c3f3fbfe56e1f291f117,"4380-beaconsfield@RealT - 4380 Beaconsfield St, Detroit, MI 48224",TRUE
realt-s-4380-beaconsfield-st-detroit-mi/4380-beaconsfield,xdai,0x96700ffae33c651bc329c3f3fbfe56e1f291f117,"4380-beaconsfield@RealT - 4380 Beaconsfield St, Detroit, MI 48224",
realt-s-4680-buckingham-ave-detroit-mi/4680-buckingham,ethereum,0xefe82d6baf0db71f92889eb9d00721bd49121316,"4680-buckingham@RealT - 4680 Buckingham Ave, Detroit, MI 48224",TRUE
realt-s-4680-buckingham-ave-detroit-mi/4680-buckingham,xdai,0xefe82d6baf0db71f92889eb9d00721bd49121316,"4680-buckingham@RealT - 4680 Buckingham Ave, Detroit, MI 48224",
realt-s-4852-4854-w.cortez-st-chicago-il/4852-4854-w-cortez,xdai,0xe7b6de709ffc3bd237c2f2c800e1002f97a760f3,"4852-4854-w-cortez@RealT - 4852-4854 W Cortez St, Chicago, IL 60651",TRUE
realt-s-4852-4854-w.cortez-st-chicago-il/4852-4854-w-cortez,ethereum,0xe7b6de709ffc3bd237c2f2c800e1002f97a760f3,"4852-4854-w-cortez@RealT - 4852-4854 W Cortez St, Chicago, IL 60651",
4art/4artechnologies,ethereum,0xff44b5719f0b77a9951636fc5e69d3a1fc9e7d73,4artechnologies@4ART Coin,TRUE
4b/4bulls,ethereum,0x43b72464a93687dc2f14d5e49086e641d011b890,4bulls@4Bulls,TRUE
map/4d-twin-maps,4d twin maps,map,4d-twin-maps@4D Twin Maps,TRUE
4int/4int,polygon-pos,0x5ceebb0947d58fabde2fc026ffe4b33ccfe1ba8b,4int@4INT,TRUE
4jnet/4jnet,binance-smart-chain,0xbfb1a68962fb4ed040fd3a0a71dc2c2015bcc667,4jnet@4JNET,TRUE
4move/4move,binance-smart-chain,0xb1c8b1307bff2d335c96f87b6104cdf12a915149,4move@4MOVE,TRUE
4mw/4mw,binance-smart-chain,0xb70d593ef89b707ce05925e1d80fffcd9a655406,4mw@4 Meta World,TRUE
kwatt/4new,ethereum,0x241ba672574a78a3a604cdd0a94429a73a84a324,4new@4New,TRUE
4play/4play,binance-smart-chain,0xf787e1b31e12c4be0cbfa46844c5ec851eba098d,4play@4PLAY,TRUE
4stc/4-stock,binance-smart-chain,0x8a4840dc5975e424ec530ec88a8f27910a3cef51,4-stock@4-Stock,TRUE
520/520,ethereum,0x62d75a2a10f755104bd1024d997141ce793cf585,520@520,TRUE
realt-s-5601-s.wood-st-chicago-il/5601-s-wood,xdai,0xa137d82197ea4cdfd5f008a91ba816b8324f59e1,"5601-s-wood@RealT - 5601 S Wood St, Chicago, IL 60636",TRUE
realt-s-5601-s.wood-st-chicago-il/5601-s-wood,ethereum,0xa137d82197ea4cdfd5f008a91ba816b8324f59e1,"5601-s-wood@RealT - 5601 S Wood St, Chicago, IL 60636",
realt-s-581-587-jefferson-ave-rochester-ny/581-587-jefferson,ethereum,0xa29ae272bc89e5f315b2793925f700045f845d82,"581-587-jefferson@RealT - 581-587 Jefferson Ave, Rochester, NY 14611",TRUE
realt-s-581-587-jefferson-ave-rochester-ny/581-587-jefferson,xdai,0xa29ae272bc89e5f315b2793925f700045f845d82,"581-587-jefferson@RealT - 581-587 Jefferson Ave, Rochester, NY 14611",
realt-s-5942-audubon-rd-detroit-mi/5942-audubon,ethereum,0x6db6d540f5614e6bab7475af3f430f46a0b083e2,"5942-audubon@RealT - 5942 Audubon Rd, Detroit, MI 48224",TRUE
